00022342_63f493c2/gsvi_78_0_16_395.jpg,00022342_63f493c2/gsvi_78_0_16_395_line.csv,78.0,0,16,395.1670900912165
00022342_63f493c2/gsvi_56_0_1_601.jpg,00022342_63f493c2/gsvi_56_0_1_601_line.csv,56.0,0,1,601.8324689108263
00022342_63f493c2/gsvi_66_20_-2_492.jpg,00022342_63f493c2/gsvi_66_20_-2_492_line.csv,66.0,20,-2,492.7567884206665
00022342_63f493c2/gsvi_54_20_-5_628.jpg,00022342_63f493c2/gsvi_54_20_-5_628_line.csv,54.0,20,-5,628.0353617616482
00022342_63f493c2/gsvi_70_20_-9_457.jpg,00022342_63f493c2/gsvi_70_20_-9_457_line.csv,70.0,20,-9,457.0073621574767
00022342_63f493c2/gsvi_58_20_18_577.jpg,00022342_63f493c2/gsvi_58_20_18_577_line.csv,58.0,20,18,577.2952816868557
00022342_63f493c2/gsvi_70_25_-2_457.jpg,00022342_63f493c2/gsvi_70_25_-2_457_line.csv,70.0,25,-2,457.0073621574767
00022342_63f493c2/gsvi_64_25_-8_512.jpg,00022342_63f493c2/gsvi_64_25_-8_512_line.csv,64.0,25,-8,512.1070492931361
00022342_63f493c2/gsvi_50_5_0_686.jpg,00022342_63f493c2/gsvi_50_5_0_686_line.csv,50.0,5,0,686.2422145630587
00022342_63f493c2/gsvi_62_5_-10_532.jpg,00022342_63f493c2/gsvi_62_5_-10_532_line.csv,62.0,5,-10,532.5694343521658
00022342_63f493c2/gsvi_70_10_5_457.jpg,00022342_63f493c2/gsvi_70_10_5_457_line.csv,70.0,10,5,457.0073621574767
00022342_63f493c2/gsvi_56_10_3_601.jpg,00022342_63f493c2/gsvi_56_10_3_601_line.csv,56.0,10,3,601.8324689108263
00022342_63f493c2/gsvi_78_10_9_395.jpg,00022342_63f493c2/gsvi_78_10_9_395_line.csv,78.0,10,9,395.1670900912165
00022342_63f493c2/gsvi_54_27_-17_628.jpg,00022342_63f493c2/gsvi_54_27_-17_628_line.csv,54.0,27,-17,628.0353617616482
00022342_63f493c2/gsvi_58_27_6_577.jpg,00022342_63f493c2/gsvi_58_27_6_577_line.csv,58.0,27,6,577.2952816868557
00022342_63f493c2/gsvi_76_7_-10_409.jpg,00022342_63f493c2/gsvi_76_7_-10_409_line.csv,76.0,7,-10,409.5813223017853
00022342_63f493c2/gsvi_64_7_7_512.jpg,00022342_63f493c2/gsvi_64_7_7_512_line.csv,64.0,7,7,512.1070492931361
00022342_63f493c2/gsvi_58_7_19_577.jpg,00022342_63f493c2/gsvi_58_7_19_577_line.csv,58.0,7,19,577.2952816868557
00022342_63f493c2/gsvi_64_-9_13_512.jpg,00022342_63f493c2/gsvi_64_-9_13_512_line.csv,64.0,-9,13,512.1070492931361
00022342_63f493c2/gsvi_62_2_-12_532.jpg,00022342_63f493c2/gsvi_62_2_-12_532_line.csv,62.0,2,-12,532.5694343521658
00022342_63f493c2/gsvi_72_-18_5_440.jpg,00022342_63f493c2/gsvi_72_-18_5_440_line.csv,72.0,-18,5,440.4422145507756
00092342_98f593c2/gsvi_76_-12_-3_409.jpg,00092342_98f593c2/gsvi_76_-12_-3_409_line.csv,76.0,-12,-3,409.5813223017853
00092342_98f593c2/gsvi_74_-12_9_424.jpg,00092342_98f593c2/gsvi_74_-12_9_424_line.csv,74.0,-12,9,424.6543429185312
00092342_98f593c2/gsvi_76_-12_-18_409.jpg,00092342_98f593c2/gsvi_76_-12_-18_409_line.csv,76.0,-12,-18,409.5813223017853
00092342_98f593c2/gsvi_64_19_19_512.jpg,00092342_98f593c2/gsvi_64_19_19_512_line.csv,64.0,19,19,512.1070492931361
00092342_98f593c2/gsvi_74_7_8_424.jpg,00092342_98f593c2/gsvi_74_7_8_424_line.csv,74.0,7,8,424.6543429185312
00092342_98f593c2/gsvi_74_27_5_424.jpg,00092342_98f593c2/gsvi_74_27_5_424_line.csv,74.0,27,5,424.6543429185312
00092342_98f593c2/gsvi_74_-6_-4_424.jpg,00092342_98f593c2/gsvi_74_-6_-4_424_line.csv,74.0,-6,-4,424.6543429185312
00092342_98f593c2/gsvi_78_-18_12_395.jpg,00092342_98f593c2/gsvi_78_-18_12_395_line.csv,78.0,-18,12,395.1670900912165
00092342_98f593c2/gsvi_74_17_16_424.jpg,00092342_98f593c2/gsvi_74_17_16_424_line.csv,74.0,17,16,424.6543429185312
00092342_98f593c2/gsvi_78_18_-19_395.jpg,00092342_98f593c2/gsvi_78_18_-19_395_line.csv,78.0,18,-19,395.1670900912165
00092342_98f593c2/gsvi_54_-15_-14_628.jpg,00092342_98f593c2/gsvi_54_-15_-14_628_line.csv,54.0,-15,-14,628.0353617616482
00092342_98f593c2/gsvi_48_1_-11_718.jpg,00092342_98f593c2/gsvi_48_1_-11_718_line.csv,48.0,1,-11,718.7317676493491
00092342_98f593c2/gsvi_66_1_13_492.jpg,00092342_98f593c2/gsvi_66_1_13_492_line.csv,66.0,1,13,492.7567884206665
00092342_98f593c2/gsvi_78_1_-13_395.jpg,00092342_98f593c2/gsvi_78_1_-13_395_line.csv,78.0,1,-13,395.1670900912165
00092342_98f593c2/gsvi_56_-17_-17_601.jpg,00092342_98f593c2/gsvi_56_-17_-17_601_line.csv,56.0,-17,-17,601.8324689108263
00092342_98f593c2/gsvi_64_-17_-13_512.jpg,00092342_98f593c2/gsvi_64_-17_-13_512_line.csv,64.0,-17,-13,512.1070492931361
00092342_98f593c2/gsvi_78_11_10_395.jpg,00092342_98f593c2/gsvi_78_11_10_395_line.csv,78.0,11,10,395.1670900912165
00092342_98f593c2/gsvi_62_11_-13_532.jpg,00092342_98f593c2/gsvi_62_11_-13_532_line.csv,62.0,11,-13,532.5694343521658
00092342_98f593c2/gsvi_68_17_-10_474.jpg,00092342_98f593c2/gsvi_68_17_-10_474_line.csv,68.0,17,-10,474.41950992407686
00092342_98f593c2/gsvi_78_4_6_395.jpg,00092342_98f593c2/gsvi_78_4_6_395_line.csv,78.0,4,6,395.1670900912165
00092342_98f593c2/gsvi_78_4_-14_395.jpg,00092342_98f593c2/gsvi_78_4_-14_395_line.csv,78.0,4,-14,395.1670900912165
00092342_98f593c2/gsvi_64_17_9_512.jpg,00092342_98f593c2/gsvi_64_17_9_512_line.csv,64.0,17,9,512.1070492931361
00092342_98f593c2/gsvi_76_17_7_409.jpg,00092342_98f593c2/gsvi_76_17_7_409_line.csv,76.0,17,7,409.5813223017853
00092342_98f593c2/gsvi_66_17_-3_492.jpg,00092342_98f593c2/gsvi_66_17_-3_492_line.csv,66.0,17,-3,492.7567884206665
00092342_98f593c2/gsvi_66_-28_-7_492.jpg,00092342_98f593c2/gsvi_66_-28_-7_492_line.csv,66.0,-28,-7,492.7567884206665
00092342_98f593c2/gsvi_70_-28_10_457.jpg,00092342_98f593c2/gsvi_70_-28_10_457_line.csv,70.0,-28,10,457.0073621574767
00092342_98f593c2/gsvi_66_-17_6_492.jpg,00092342_98f593c2/gsvi_66_-17_6_492_line.csv,66.0,-17,6,492.7567884206665
000f2342_b3f393c2/gsvi_70_-2_-4_457.jpg,000f2342_b3f393c2/gsvi_70_-2_-4_457_line.csv,70.0,-2,-4,457.0073621574767
000f2342_b3f393c2/gsvi_78_-2_-10_395.jpg,000f2342_b3f393c2/gsvi_78_-2_-10_395_line.csv,78.0,-2,-10,395.1670900912165
000f2342_b3f393c2/gsvi_66_31_10_492.jpg,000f2342_b3f393c2/gsvi_66_31_10_492_line.csv,66.0,31,10,492.7567884206665
000f2342_b3f393c2/gsvi_66_31_-2_492.jpg,000f2342_b3f393c2/gsvi_66_31_-2_492_line.csv,66.0,31,-2,492.7567884206665
000f2342_b3f393c2/gsvi_76_39_-8_409.jpg,000f2342_b3f393c2/gsvi_76_39_-8_409_line.csv,76.0,39,-8,409.5813223017853
000f2342_b3f393c2/gsvi_68_39_12_474.jpg,000f2342_b3f393c2/gsvi_68_39_12_474_line.csv,68.0,39,12,474.41950992407686
000f2342_b3f393c2/gsvi_76_39_-4_409.jpg,000f2342_b3f393c2/gsvi_76_39_-4_409_line.csv,76.0,39,-4,409.5813223017853
000f2342_b3f393c2/gsvi_78_29_-19_395.jpg,000f2342_b3f393c2/gsvi_78_29_-19_395_line.csv,78.0,29,-19,395.1670900912165
000f2342_b3f393c2/gsvi_70_10_4_457.jpg,000f2342_b3f393c2/gsvi_70_10_4_457_line.csv,70.0,10,4,457.0073621574767
000f2342_b3f393c2/gsvi_78_-19_8_395.jpg,000f2342_b3f393c2/gsvi_78_-19_8_395_line.csv,78.0,-19,8,395.1670900912165
000f2342_b3f393c2/gsvi_78_14_17_395.jpg,000f2342_b3f393c2/gsvi_78_14_17_395_line.csv,78.0,14,17,395.1670900912165
000f2342_b3f393c2/gsvi_60_-9_8_554.jpg,000f2342_b3f393c2/gsvi_60_-9_8_554_line.csv,60.0,-9,8,554.2562584220408
000f2342_b3f393c2/gsvi_72_-9_3_440.jpg,000f2342_b3f393c2/gsvi_72_-9_3_440_line.csv,72.0,-9,3,440.4422145507756
000f2342_b3f393c2/gsvi_60_-9_-18_554.jpg,000f2342_b3f393c2/gsvi_60_-9_-18_554_line.csv,60.0,-9,-18,554.2562584220408
000f2342_b3f393c2/gsvi_52_28_5_656.jpg,000f2342_b3f393c2/gsvi_52_28_5_656_line.csv,52.0,28,5,656.0972293053748
000f2342_b3f393c2/gsvi_58_28_16_577.jpg,000f2342_b3f393c2/gsvi_58_28_16_577_line.csv,58.0,28,16,577.2952816868557
000f2342_b3f393c2/gsvi_64_28_-16_512.jpg,000f2342_b3f393c2/gsvi_64_28_-16_512_line.csv,64.0,28,-16,512.1070492931361
000f2342_b3f393c2/gsvi_58_-28_13_577.jpg,000f2342_b3f393c2/gsvi_58_-28_13_577_line.csv,58.0,-28,13,577.2952816868557
000f2342_b3f393c2/gsvi_60_-28_17_554.jpg,000f2342_b3f393c2/gsvi_60_-28_17_554_line.csv,60.0,-28,17,554.2562584220408
000f2342_b3f393c2/gsvi_64_-28_19_512.jpg,000f2342_b3f393c2/gsvi_64_-28_19_512_line.csv,64.0,-28,19,512.1070492931361
000f2342_b3f393c2/gsvi_56_-28_12_601.jpg,000f2342_b3f393c2/gsvi_56_-28_12_601_line.csv,56.0,-28,12,601.8324689108263
000f2342_b3f393c2/gsvi_46_6_10_753.jpg,000f2342_b3f393c2/gsvi_46_6_10_753_line.csv,46.0,6,10,753.8727570636007
000f2342_b3f393c2/gsvi_76_6_8_409.jpg,000f2342_b3f393c2/gsvi_76_6_8_409_line.csv,76.0,6,8,409.5813223017853
000f2342_b3f393c2/gsvi_76_6_-12_409.jpg,000f2342_b3f393c2/gsvi_76_6_-12_409_line.csv,76.0,6,-12,409.5813223017853
000f2342_b3f393c2/gsvi_76_-20_-17_409.jpg,000f2342_b3f393c2/gsvi_76_-20_-17_409_line.csv,76.0,-20,-17,409.5813223017853
000f2342_b3f393c2/gsvi_60_-20_-20_554.jpg,000f2342_b3f393c2/gsvi_60_-20_-20_554_line.csv,60.0,-20,-20,554.2562584220408
000f2342_b3f393c2/gsvi_76_-20_-10_409.jpg,000f2342_b3f393c2/gsvi_76_-20_-10_409_line.csv,76.0,-20,-10,409.5813223017853
000f2342_b3f393c2/gsvi_52_-9_14_656.jpg,000f2342_b3f393c2/gsvi_52_-9_14_656_line.csv,52.0,-9,14,656.0972293053748
000f2342_b3f393c2/gsvi_52_-9_0_656.jpg,000f2342_b3f393c2/gsvi_52_-9_0_656_line.csv,52.0,-9,0,656.0972293053748
000f2342_b3f393c2/gsvi_62_-22_-18_532.jpg,000f2342_b3f393c2/gsvi_62_-22_-18_532_line.csv,62.0,-22,-18,532.5694343521658
000f2342_b3f393c2/gsvi_66_-22_-5_492.jpg,000f2342_b3f393c2/gsvi_66_-22_-5_492_line.csv,66.0,-22,-5,492.7567884206665
000f2342_b3f393c2/gsvi_64_26_-10_512.jpg,000f2342_b3f393c2/gsvi_64_26_-10_512_line.csv,64.0,26,-10,512.1070492931361
000f2342_b3f393c2/gsvi_50_26_-14_686.jpg,000f2342_b3f393c2/gsvi_50_26_-14_686_line.csv,50.0,26,-14,686.2422145630587
000f2342_b3f393c2/gsvi_52_26_-14_656.jpg,000f2342_b3f393c2/gsvi_52_26_-14_656_line.csv,52.0,26,-14,656.0972293053748
000f2342_b3f393c2/gsvi_52_6_1_656.jpg,000f2342_b3f393c2/gsvi_52_6_1_656_line.csv,52.0,6,1,656.0972293053748
000f2342_b3f393c2/gsvi_52_6_-18_656.jpg,000f2342_b3f393c2/gsvi_52_6_-18_656_line.csv,52.0,6,-18,656.0972293053748
000f2342_b3f393c2/gsvi_62_6_-8_532.jpg,000f2342_b3f393c2/gsvi_62_6_-8_532_line.csv,62.0,6,-8,532.5694343521658
000f2342_b3f393c2/gsvi_76_6_9_409.jpg,000f2342_b3f393c2/gsvi_76_6_9_409_line.csv,76.0,6,9,409.5813223017853
000f2342_b3f393c2/gsvi_58_-25_-19_577.jpg,000f2342_b3f393c2/gsvi_58_-25_-19_577_line.csv,58.0,-25,-19,577.2952816868557
000f2342_b3f393c2/gsvi_78_-25_-5_395.jpg,000f2342_b3f393c2/gsvi_78_-25_-5_395_line.csv,78.0,-25,-5,395.1670900912165
000f2342_b3f393c2/gsvi_56_-25_-8_601.jpg,000f2342_b3f393c2/gsvi_56_-25_-8_601_line.csv,56.0,-25,-8,601.8324689108263
000f2342_b3f393c2/gsvi_76_-28_1_409.jpg,000f2342_b3f393c2/gsvi_76_-28_1_409_line.csv,76.0,-28,1,409.5813223017853
000f2342_b3f393c2/gsvi_66_-28_-14_492.jpg,000f2342_b3f393c2/gsvi_66_-28_-14_492_line.csv,66.0,-28,-14,492.7567884206665
000f2342_b3f393c2/gsvi_70_-19_12_457.jpg,000f2342_b3f393c2/gsvi_70_-19_12_457_line.csv,70.0,-19,12,457.0073621574767
000f2342_b3f393c2/gsvi_60_16_2_554.jpg,000f2342_b3f393c2/gsvi_60_16_2_554_line.csv,60.0,16,2,554.2562584220408
000f2342_b3f393c2/gsvi_64_16_-1_512.jpg,000f2342_b3f393c2/gsvi_64_16_-1_512_line.csv,64.0,16,-1,512.1070492931361
00112342_09f693c2/gsvi_64_-27_18_512.jpg,00112342_09f693c2/gsvi_64_-27_18_512_line.csv,64.0,-27,18,512.1070492931361
00112342_09f693c2/gsvi_72_19_-17_440.jpg,00112342_09f693c2/gsvi_72_19_-17_440_line.csv,72.0,19,-17,440.4422145507756
00112342_09f693c2/gsvi_70_19_-4_457.jpg,00112342_09f693c2/gsvi_70_19_-4_457_line.csv,70.0,19,-4,457.0073621574767
00112342_09f693c2/gsvi_72_-20_-3_440.jpg,00112342_09f693c2/gsvi_72_-20_-3_440_line.csv,72.0,-20,-3,440.4422145507756
00112342_09f693c2/gsvi_58_-20_-11_577.jpg,00112342_09f693c2/gsvi_58_-20_-11_577_line.csv,58.0,-20,-11,577.2952816868557
00112342_09f693c2/gsvi_72_-20_18_440.jpg,00112342_09f693c2/gsvi_72_-20_18_440_line.csv,72.0,-20,18,440.4422145507756
00112342_09f693c2/gsvi_68_15_16_474.jpg,00112342_09f693c2/gsvi_68_15_16_474_line.csv,68.0,15,16,474.41950992407686
00112342_09f693c2/gsvi_72_15_7_440.jpg,00112342_09f693c2/gsvi_72_15_7_440_line.csv,72.0,15,7,440.4422145507756
00112342_09f693c2/gsvi_68_-29_7_474.jpg,00112342_09f693c2/gsvi_68_-29_7_474_line.csv,68.0,-29,7,474.41950992407686
00112342_09f693c2/gsvi_72_-29_-6_440.jpg,00112342_09f693c2/gsvi_72_-29_-6_440_line.csv,72.0,-29,-6,440.4422145507756
00112342_09f693c2/gsvi_74_-7_-16_424.jpg,00112342_09f693c2/gsvi_74_-7_-16_424_line.csv,74.0,-7,-16,424.6543429185312
00112342_09f693c2/gsvi_72_13_-1_440.jpg,00112342_09f693c2/gsvi_72_13_-1_440_line.csv,72.0,13,-1,440.4422145507756
00112342_09f693c2/gsvi_70_-15_-14_457.jpg,00112342_09f693c2/gsvi_70_-15_-14_457_line.csv,70.0,-15,-14,457.0073621574767
00112342_09f693c2/gsvi_54_-14_9_628.jpg,00112342_09f693c2/gsvi_54_-14_9_628_line.csv,54.0,-14,9,628.0353617616482
00112342_09f693c2/gsvi_78_-14_-9_395.jpg,00112342_09f693c2/gsvi_78_-14_-9_395_line.csv,78.0,-14,-9,395.1670900912165
00112342_09f693c2/gsvi_52_-14_-17_656.jpg,00112342_09f693c2/gsvi_52_-14_-17_656_line.csv,52.0,-14,-17,656.0972293053748
00112342_09f693c2/gsvi_78_-14_-7_395.jpg,00112342_09f693c2/gsvi_78_-14_-7_395_line.csv,78.0,-14,-7,395.1670900912165
00112342_09f693c2/gsvi_48_-6_-6_718.jpg,00112342_09f693c2/gsvi_48_-6_-6_718_line.csv,48.0,-6,-6,718.7317676493491
00112342_09f693c2/gsvi_78_-6_-2_395.jpg,00112342_09f693c2/gsvi_78_-6_-2_395_line.csv,78.0,-6,-2,395.1670900912165
00112342_09f693c2/gsvi_52_-6_5_656.jpg,00112342_09f693c2/gsvi_52_-6_5_656_line.csv,52.0,-6,5,656.0972293053748
00112342_09f693c2/gsvi_62_-6_-17_532.jpg,00112342_09f693c2/gsvi_62_-6_-17_532_line.csv,62.0,-6,-17,532.5694343521658
00112342_09f693c2/gsvi_50_-15_-11_686.jpg,00112342_09f693c2/gsvi_50_-15_-11_686_line.csv,50.0,-15,-11,686.2422145630587
00112342_09f693c2/gsvi_54_-15_-9_628.jpg,00112342_09f693c2/gsvi_54_-15_-9_628_line.csv,54.0,-15,-9,628.0353617616482
00112342_09f693c2/gsvi_68_-15_-4_474.jpg,00112342_09f693c2/gsvi_68_-15_-4_474_line.csv,68.0,-15,-4,474.41950992407686
00112342_09f693c2/gsvi_62_-15_19_532.jpg,00112342_09f693c2/gsvi_62_-15_19_532_line.csv,62.0,-15,19,532.5694343521658
00112342_09f693c2/gsvi_76_-30_-2_409.jpg,00112342_09f693c2/gsvi_76_-30_-2_409_line.csv,76.0,-30,-2,409.5813223017853
00112342_09f693c2/gsvi_78_37_4_395.jpg,00112342_09f693c2/gsvi_78_37_4_395_line.csv,78.0,37,4,395.1670900912165
00112342_09f693c2/gsvi_74_37_1_424.jpg,00112342_09f693c2/gsvi_74_37_1_424_line.csv,74.0,37,1,424.6543429185312
00112342_09f693c2/gsvi_70_37_8_457.jpg,00112342_09f693c2/gsvi_70_37_8_457_line.csv,70.0,37,8,457.0073621574767
00112342_09f693c2/gsvi_68_7_-9_474.jpg,00112342_09f693c2/gsvi_68_7_-9_474_line.csv,68.0,7,-9,474.41950992407686
00112342_09f693c2/gsvi_70_7_5_457.jpg,00112342_09f693c2/gsvi_70_7_5_457_line.csv,70.0,7,5,457.0073621574767
00112342_09f693c2/gsvi_64_7_-9_512.jpg,00112342_09f693c2/gsvi_64_7_-9_512_line.csv,64.0,7,-9,512.1070492931361
00112342_09f693c2/gsvi_66_-14_-19_492.jpg,00112342_09f693c2/gsvi_66_-14_-19_492_line.csv,66.0,-14,-19,492.7567884206665
00112342_09f693c2/gsvi_72_-14_13_440.jpg,00112342_09f693c2/gsvi_72_-14_13_440_line.csv,72.0,-14,13,440.4422145507756
00112342_09f693c2/gsvi_64_1_-7_512.jpg,00112342_09f693c2/gsvi_64_1_-7_512_line.csv,64.0,1,-7,512.1070492931361
00112342_09f693c2/gsvi_56_1_3_601.jpg,00112342_09f693c2/gsvi_56_1_3_601_line.csv,56.0,1,3,601.8324689108263
00372342_39e093c2/gsvi_72_-2_-20_440.jpg,00372342_39e093c2/gsvi_72_-2_-20_440_line.csv,72.0,-2,-20,440.4422145507756
00372342_39e093c2/gsvi_76_3_8_409.jpg,00372342_39e093c2/gsvi_76_3_8_409_line.csv,76.0,3,8,409.5813223017853
00372342_39e093c2/gsvi_76_3_-13_409.jpg,00372342_39e093c2/gsvi_76_3_-13_409_line.csv,76.0,3,-13,409.5813223017853
00372342_39e093c2/gsvi_70_3_7_457.jpg,00372342_39e093c2/gsvi_70_3_7_457_line.csv,70.0,3,7,457.0073621574767
00372342_39e093c2/gsvi_64_-7_-6_512.jpg,00372342_39e093c2/gsvi_64_-7_-6_512_line.csv,64.0,-7,-6,512.1070492931361
00372342_39e093c2/gsvi_66_-7_0_492.jpg,00372342_39e093c2/gsvi_66_-7_0_492_line.csv,66.0,-7,0,492.7567884206665
00372342_39e093c2/gsvi_76_-7_-13_409.jpg,00372342_39e093c2/gsvi_76_-7_-13_409_line.csv,76.0,-7,-13,409.5813223017853
00372342_39e093c2/gsvi_68_-7_7_474.jpg,00372342_39e093c2/gsvi_68_-7_7_474_line.csv,68.0,-7,7,474.41950992407686
00372342_39e093c2/gsvi_74_16_3_424.jpg,00372342_39e093c2/gsvi_74_16_3_424_line.csv,74.0,16,3,424.6543429185312
00372342_39e093c2/gsvi_78_-10_-3_395.jpg,00372342_39e093c2/gsvi_78_-10_-3_395_line.csv,78.0,-10,-3,395.1670900912165
00372342_39e093c2/gsvi_78_-24_13_395.jpg,00372342_39e093c2/gsvi_78_-24_13_395_line.csv,78.0,-24,13,395.1670900912165
00372342_39e093c2/gsvi_74_-24_7_424.jpg,00372342_39e093c2/gsvi_74_-24_7_424_line.csv,74.0,-24,7,424.6543429185312
00372342_39e093c2/gsvi_54_-10_9_628.jpg,00372342_39e093c2/gsvi_54_-10_9_628_line.csv,54.0,-10,9,628.0353617616482
00372342_39e093c2/gsvi_60_-10_4_554.jpg,00372342_39e093c2/gsvi_60_-10_4_554_line.csv,60.0,-10,4,554.2562584220408
00372342_39e093c2/gsvi_60_-10_-4_554.jpg,00372342_39e093c2/gsvi_60_-10_-4_554_line.csv,60.0,-10,-4,554.2562584220408
00372342_39e093c2/gsvi_74_-10_-20_424.jpg,00372342_39e093c2/gsvi_74_-10_-20_424_line.csv,74.0,-10,-20,424.6543429185312
00372342_39e093c2/gsvi_74_38_-19_424.jpg,00372342_39e093c2/gsvi_74_38_-19_424_line.csv,74.0,38,-19,424.6543429185312
00372342_39e093c2/gsvi_78_38_16_395.jpg,00372342_39e093c2/gsvi_78_38_16_395_line.csv,78.0,38,16,395.1670900912165
00372342_39e093c2/gsvi_60_31_8_554.jpg,00372342_39e093c2/gsvi_60_31_8_554_line.csv,60.0,31,8,554.2562584220408
00372342_39e093c2/gsvi_60_31_-19_554.jpg,00372342_39e093c2/gsvi_60_31_-19_554_line.csv,60.0,31,-19,554.2562584220408
00372342_39e093c2/gsvi_70_-19_-14_457.jpg,00372342_39e093c2/gsvi_70_-19_-14_457_line.csv,70.0,-19,-14,457.0073621574767
00372342_39e093c2/gsvi_74_-19_-11_424.jpg,00372342_39e093c2/gsvi_74_-19_-11_424_line.csv,74.0,-19,-11,424.6543429185312
00372342_39e093c2/gsvi_60_0_15_554.jpg,00372342_39e093c2/gsvi_60_0_15_554_line.csv,60.0,0,15,554.2562584220408
00372342_39e093c2/gsvi_76_0_-1_409.jpg,00372342_39e093c2/gsvi_76_0_-1_409_line.csv,76.0,0,-1,409.5813223017853
00372342_39e093c2/gsvi_74_0_3_424.jpg,00372342_39e093c2/gsvi_74_0_3_424_line.csv,74.0,0,3,424.6543429185312
00372342_39e093c2/gsvi_64_-8_0_512.jpg,00372342_39e093c2/gsvi_64_-8_0_512_line.csv,64.0,-8,0,512.1070492931361
00372342_39e093c2/gsvi_66_-8_-3_492.jpg,00372342_39e093c2/gsvi_66_-8_-3_492_line.csv,66.0,-8,-3,492.7567884206665
00372342_39e093c2/gsvi_76_-3_19_409.jpg,00372342_39e093c2/gsvi_76_-3_19_409_line.csv,76.0,-3,19,409.5813223017853
01082342_64f793c2/gsvi_72_-24_10_440.jpg,01082342_64f793c2/gsvi_72_-24_10_440_line.csv,72.0,-24,10,440.4422145507756
01082342_64f793c2/gsvi_72_-24_3_440.jpg,01082342_64f793c2/gsvi_72_-24_3_440_line.csv,72.0,-24,3,440.4422145507756
01082342_64f793c2/gsvi_70_38_7_457.jpg,01082342_64f793c2/gsvi_70_38_7_457_line.csv,70.0,38,7,457.0073621574767
01082342_64f793c2/gsvi_64_38_14_512.jpg,01082342_64f793c2/gsvi_64_38_14_512_line.csv,64.0,38,14,512.1070492931361
01082342_64f793c2/gsvi_78_38_-3_395.jpg,01082342_64f793c2/gsvi_78_38_-3_395_line.csv,78.0,38,-3,395.1670900912165
01082342_64f793c2/gsvi_66_28_13_492.jpg,01082342_64f793c2/gsvi_66_28_13_492_line.csv,66.0,28,13,492.7567884206665
